1092780	menopause and emotional effects	f
1098274	how long does it take for cats to deliver there kitten	f
139436	definition of womanism	f
1048621	who plays storm in days of future past	f
250173	how long does a sperm survive in a human body	f
228938	how early can you feel the baby move in the womb	f
553038	what album was dear jessie on	n
887881	what position did babe ruth play in 1914	m
743408	what is elvis presley's estate worth	m
264593	how long is super bowl	n
899508	what style of coat does dazai wear	m
1101551	did george go to school	n
999090	where is devin logan from	n
1100177	grey gardens cast	n
988515	who is xerxes	m
927708	what year was driving miss daisy set in?	n
1087103	what are the croo	n
954842	when should you start having prostate exams	n
640726	what does it mean to have an inheritance in christ	m
1040785	who is the lead singer of lovin spoonful	n
226907	how does milk thistle mimic effects of estrogen	n
645789	what does pms mean for period	f
1042492	who is trent garrett	n
1095175	how old is phyllis francis	f
989093	who is the actor that plays skinner on the x. files	n
1058112	who wrote chandelier	n
655816	what draws nick to gatsby	n
559173	what are functionally optimal thyroid levels during pregnancy	f
1058981	who wrote the last train to clarksville	n
976105	where is a boogie rapper from	n
198824	has alison krauss ever been married	f
449756	meaning of the name erika	f
877965	what methods did the suffragists use to get the vote	f
1059635	who's the shortest president	n
741609	what is dua lipa	f
212209	how could you help children to relax when they are overstimulated or tired	n
28188	at what age do guys stop growing	m
1095135	how old is veronica campbell	f
450038	meaning of the name pankaj	n
589290	what causes left axis deviation on ecg	n
244448	how long do cardinals sit on eggs	f
939399	when did kings emerge	m
991684	who has recently left wwe	m
1081447	what fies name brian mean	m
428261	is there a law against breastfeeding in public	n
1000655	where did doris miller go to school	f
647809	what does shadow the hedgehog do	m
1047624	who plays as the trolls characters	n
267058	how long should it take for a chihuahua to give birth	n
939344	when did june carter cash die and johnny cash	m
1008210	what's there names did dr seuss publish books under	n
1058657	what is childbirth	n
597053	what college did shaquille o'neal go to	n
1029738	who is aikido	f
657651	what episode does luffy defeat crocodile	n
789394	what is ragnor	n
1032787	what is the role of the vice president of the united states?	n
919051	what was plato's philosophy	n
99985	cortana what do you do in the work	n
1013004	what was cesar chavez's childhood like	m
1006137	when did sinclair lewis die	m
1028655	what is wilt chamberlain famous for	n
1100382	archimedes meaning	m
762681	what is justin's favorite color	m
317196	how much does judge judy make a year	f
18964	another term for starting period	f
1095021	how tall is doris day	f
1042304	who is thurgood marshall	m
1075228	why was poe known as the master of the macabre?	n
1070444	what is a mini hippo	n
1010602	what year did the movie alice sweet alice	f
536932	vidya vox	f
619143	what did huell die of	m
330526	how much weight to gain during pregnancy	n
555433	what are bats	n
988558	who is tristin mays	n
1101086	dr craig hamasaki phone number	m
1048871	who plays xander from bunkd	m
968536	where did crying uncle originate	m
1088736	weaning doberman puppies	n
1017809	which president could was also talented with music	n
997959	where is rene fonck buried	n
1039964	who is the director of titanic	n
1083684	what does horatio agreed to do	m
317450	how much does matt lauer make a year	m
1101196	does menarche ever occur before the growth spurt	f
337110	how old should dogs be to be spayed	n
999322	where is charles goodnight buried	m
1102073	why is medgar evers important to black history?	m
1037824	who is robert trott	m
186401	fergie worth	f
581312	what can cause late periods	f
970114	where did trump go to college and grad school	m
890145	what radio station and time is dave ramsey on in colorado	m
946022	when does belly start to grow pregnancy	f
990993	who is dane cook?	m
1031278	who is charlie wilson	m
26541	aristotle teleology definition	n
489932	room cast	n
27809	at how many weeks does a fetus start to move inside the womb?	f
680316	what is a d.o. vs m.d	n
1092050	obstetrician define	f
981642	where is drew carey from	f
989542	who is rachel peden	f
1012590	what was sean spicer's salary	m
389355	human nature define human nature	n
1011367	which is an example of malingering?	n
59314	calories burned breastfeeding	f
341262	how tall is pitbull the rapper	m
330527	how much weight to gain second trimester	f
962758	when was tracy morgan's accident	f
677803	what is a clit	f
1063028	comedian who said what had happened was	n
1012191	what was the length of jurgis' jail sentence?	n
1085148	what day did audie murphy die	f
920210	what was the feminist movement	n
1042939	what is the climax of the marigolds	n
1047085	who played penny proud	n
1054742	who was lead singer of cream	n
579650	what book is jean valjean in	m
483341	provera medication	n
197187	grooveshark founder	m
534765	usher child how old	m
1025442	who composed the ballet of sleeping beauty	n
565673	what are some of the side effects of hrt	n
996066	which african american was born into slavery and became a famous leader?	n
1000651	where did ferdinand die	m
1099344	how do wild cats visually communicate	n
1035004	who is known as the romantic hero	m
336473	how old is seth curry	n
658784	what eye condition does danelle umstead have	f
412433	is hormone therapy with radiation for prostate good	n
591859	what causes sore cervix	f
440867	list of harry potter actors who died	n
1047074	who played original alfalfa	m
1094139	bae doona net worth	n
300941	how many years has clive bundy not paid for grazing on blm land	m
285283	how many grams sugar in soda	n
1083373	what does natural selection explain the diversity of species darwin observed on the galapagos islands	n
1030250	who is atlanta falcons starting quarterback	m
287092	how many kids vanessa lachey have	f
1042431	who is tommen in game of thrones	m
999257	where is clarkes beach in nz	n
1100326	gargamel wizard the smurfs	m
1058111	who wrote chaka khan i feel for you	n
1042776	who is warden magellan?	m
175000	dorcas meaning of name	f
991024	who is colonel sherburn	m
143542	did celine dion really have a nose job	f
672731	what is Homo floresiensis	n
1101993	why is tupac famous	m
21975	are david duchovny and tea leoni divorce	n
1038235	who is sean hannity	m
415970	is lara spencer married	f
923666	what were constantine's accomplishments	m
234340	how fast is the heartbeat of a fetus	n
1083955	what does diablo mean in spanish	n
417756	is megyn kelly staying on nbc?	f
586733	what causes consistant Gardnerella vaginalis	f
822944	what is the function of the progesterone?	f
449218	meaning of sirin	f
169036	does metformin affect baby's poop breastfeeding	f
1045142	who owns boch toyota	m
496607	should i vaccinate my puppy pug with hepatitis	n
1085040	what did chopper read die of	n
213986	how did leopardfoot die	n
1036704	who is omar khayyam	m
1056596	who was the model for the statue of liberty	f
680260	what is a cycle for periods	n
1095138	how old is tori spelling?	n
991074	who is castiel closest to in supernatural	n
1042328	who is tim farmer	m
1030627	alabama is known for producing	n
996506	where was bowlby born?	n
990717	who is fatoumata diawara ?	f
894301	what show stars corey matthews	m
27933	at what age can a kitten get felv vaccine	n
953458	when is the soonest you can take a pregnancy test	f
1011236	what why is your name cortana	n
1095025	how tall is constance towers	n
1095880	how much is bruno mars's net worth?	n
403932	is bartok an italian name	m
1000650	where did frank drake work	m
1089556	tita name meaning	f
936790	when can you start feeling baby kicks	n
1047994	who plays geppetto	m
937612	when did buddhism begin	n
143405	did betty white ever have children	f
36734	average gestation period for an elephant	n
411448	is gov bentley a democrat	n
282090	how many delegates does trump need to win	m
992339	where is santa de lucas located	n
1054055	who was gargamel's cat	n
244959	how long do eggs last after chickens lay	n
511076	team player definition	n
360878	how to get a period started	f
1095318	how old are polar bears when they first have a cub	f
1087940	what actor won an oscar for ordinary people.	n
855384	what is theme of pygmalion	n
991299	who is art modell?	m
686076	what is a gucci gang	n
1056747	who was the president of england in 1939	m
1076932	chloe movie cast	f
1005853	when did the victorian poetry era end	f
161976	does a chinese bride take husbands name?	n
962102	when was the queen born	f
145245	did the actress who played sally spectra die	f
1087898	what age do you screen cholesterol peds	n
108871	cost to be a scout	n
1052396	who starred in easy rider?	n
986092	who was the first black astronaut	n
1032186	who is diva thin muffin	f
1063405	why did the firemen burn books in fahrenheit 451	m
1056464	who was the kid who played dueling banjo in the movie	n
1004255	when in a cycle do you ovulate	f
1016505	which organ is responsible for testosterone	m
1022289	what position does lamarcus aldridge play	m
988517	who is willis blackshear	m
328728	how much to actresses	f
176601	duration of medical menopause	f
999212	where is uma located	n
903892	what theory did whorf come up with	n
1054258	what is hades most famous for	n
1046258	what is simon cowell net worth	m
1032708	what is the safe glucose level for a pregnant person	f
275688	how many brothers and sisters did martin luther king have	n
633423	what does borderline pre menopause mean	f
990582	who is haha davis	n
729640	what is charles darwin famous for	m
1050383	who sang with iggy	n
1095835	how much is kristi yamaguchi worth	f
172962	does the start of menopause cause tiredness	n
1100422	francys johnson attorney	m
939656	when did mark twain write letters from earth	m
984821	why did charles lindbergh fly across the atlantic	m
619321	what did leo h. baekeland invent	m
1027457	who does trent cole play for	n
859711	what is usdt crypto	n
160616	do you know who master chief is	m
1032731	who is everlast	m
6112	The Populist candidate for governor in 1894 was	n
525723	tv series benson cast	m
1050115	who sang shout	n
921557	what was the name of marco polo book	n
986454	who was oprah winfrey	f
341376	how tall is steven van zandt	m
329941	how much vitamin d should you take during pregnancy	f
1026860	who discovered aluminum and when	n
880157	what music video was keanu reeves in	m
620397	what did the torch of the statue of liberty mean	n
985891	who was the mentor to hercules	n
988929	who is the clown in the movie it	n
464451	nidhi what kind of name	n
1029125	who invented the light bulb first	n
1091029	rhonda conley cnm npi number	f
989102	who is tantor	n
738311	what is delilah	f
1042409	who is tom fletcher	m
1037260	who is princess beatrice of york dating	f
540324	was lavender brown a slytherin	f
550956	what age do you go through menopause uk	f
262080	how long is a cat pregnant for	n
794530	what is seamus o'regan doing now	m
573616	what are the signs of pregnancy?	f
1000570	where did linda stouffer go on the news	f
1087810	what anime is hinata	n
619407	what did mendel discover about genetic factors in pea plants?	n
968625	where did elvis die at	m
1097290	how many days before you can x ray a pregnant dog	n
1101768	yumi what ethnicity is that name	n
447073	meaning name hudson	m
1101128	doris burke age	f
996507	where was booker t. born at	n
129273	define yaoi	m
461296	name meaning - kalie	f
1053180	who was a.p. carter	m
239016	how long after giving birth can you work out	f
986008	who was the first president to leave the us while in office	m
1029188	who invented the plow	n
281586	how many days ovulation occur	n
1097394	how many carbs per day gestational diabetes	n
959176	when was octavia born	f
988812	who is the head coach at kansas state university	m
639219	what does hymen mean	f
1097238	how many died because of dirt bikes	n
1005074	when does baby move from pelvis	n
936672	when can you feel signs of pregnancy	f
127205	define snarker	n
995564	which cartoon was boris badenov	m
892367	what scene does laertes die in hamlet	n
932288	what's the meaning of adia	n
815073	what is the definition of hombre?	m
1038552	who is soflo	m
575275	what are the type of gametes	n
1093662	kouros meaning	n
987205	who spent ten years writing the aeneid	n
1003059	when was dio brando born	m
1030492	who is benjamin indra	m
331244	how often do you need a pap exam	n
1095071	how samsung got its name	n
1089368	ty cobb significance	m
1032007	who is deadpools enemy	m
434558	kinipela name meaning	f
1016572	what tv shows did maggie q star in	f
551743	what age should a teen begin using tampons	f
1010117	what year was the uss randolph designated cva	n
503714	steve depass how old	n
1096728	how many quads does nathan chen do	m
879314	what movie is maddie ziegler	f
280713	how many days after ovulation can you take test	f
613458	what county is taberg ny in	n
340213	how strong was broly	m
490173	rousey/holm fight	n
947387	when does pregnancy take place after intercourse	f
539979	was fdr in a wheelchair	m
1038092	who is samuel f b morse	m
516985	the meaning behind emperors new clothes	n
1048442	who plays penelope garcia on criminal minds	f
1053262	who was alima	n
1051322	who sings let it ride?	n
754736	what is hermione's middle name?	f
886575	what person has the biggest feet	n
988953	who is the character oliver mellors	m
409611	is estrogen safe	f
1042663	who is vanossgaming	m
274143	how manga is made	n
184800	fallout what happened to the vault dweller	n
1002013	where was athena at parthenos found	n
1041688	who is the san fernando mayor	n
768211	what is mammogram screening	f
938895	when did hh holmes die	m
1000620	where did gregor mendel die	n
668031	what has donald trump said about immigration	m
945250	when do you know if you start your period	f
1100591	fey meaning	n
988091	definition of mal-intent	n
1029168	what is undyne gender	n
1026880	what kind of leader was stephen cambone	m
1089566	time zones sanford fleming	m
1094955	how to become labor and delivery nurse	f
407169	is cordell broadus on the ucla football team	n
844897	what is the roman name for athena	f
619136	what did hooke observed in the cork slice	n
928252	what year was the bachelor released	n
393863	in what city was the movie giant filmed	n
1035399	what is the name over pooh's door	n
459691	most wins in jeopardy	n
1002767	where was keke palmer born	m
417012	is madara the leader of the akatsuki	m
1095167	how old is richard petty	m
989434	who is richard mason	m
996429	where was howlin wolf from	n
1096548	how many videos has sal khan made?	m
437760	lassie meaning	f
998487	where is mogadishu?	n
690669	what is a menopause	n
995355	which college did newton attend	m
1003983	when is miriam makeba birthday	f
1095225	how old is gus birney	m
1039451	who is the best quarterback in nfl history?	m
1100261	glen officer shot in detroit	m
332298	how often should i have a mammogram	f
650443	what does the hyde amendment prohibit?	n
143151	did Desiderata of the Lombards have any kids	f
1026089	what kind of work does sistersong do?	f
696416	what is a prophylactic mastectomy	n
664345	what grade is frankenstein read	m
215899	how did yuri gagarin die	m
1095343	how often do dogs come in heat	f
417825	is mendeecees still in jail	n
1037919	who is ross in macbeth	m
574101	what are the symptoms for pregnancy	f
988809	who is the highest paid actress on television	f
1037497	who is rep. brad sherman	m
1028122	who has a child named olive	n
990610	who is gov talmadge	n
521246	time period of mary cassatt	f
1083531	what does justin theroux do	m
955361	when to do double mastectomy	f
930959	what's the actor's name that plays deadpool	n
1055214	who was president in 1974	n
525643	turner's syndrome cardiac defects	n
999344	definition about truth as plato's e	n
978093	where is bettis	n
1057151	connie britton worth	f
532921	up to what age do you need a pap exam	n
471529	pap smear what age should you get it	f
732303	what is colostrum	f
149262	difference in bleeding when menstruating	f
953323	when is the queen of england's birthday going to be celebrated	f
996269	where was roosevelt from	m
144206	did jim butcher get divorced	m
24444	are prenatal vitamins good for you if you are not pregnant	f
458470	most pitches nolan ryan threw in a game	m
789567	what is rapper futures net worth	m
1073584	what is a fibroadenoma on you under arms made of	n
1012092	what was the name of brooke shields character in blue lagoon	f
1043028	who is zebulon vance	m
506348	symptom of too much testosterone	m
1002939	when was ireen wust born	n
746927	what is ferg	n
954650	when should mammogram	f
642970	what does masculinity have to do with violence	m
1022179	what president supposedly got stuck in a bath tub at the white house	n
225254	how does abortion affect fertility	f
209960	how can a mammogram diagnose cancer	f
991161	where is pusha t from	m
1002883	when was macon bolling allen born	m
1010810	what year did kingpin come out	n
1100343	gabbie hanna net worth	f
1051521	what is mawmaw	n
1005314	when do kids start to walk	n
1027758	what kind of car does ken block drift in	m
1083379	what does nambla stand for	n
1010006	what ymca did dale carnegie teach at?	m
1037029	who is pete burns	n
936529	when can one ovulates	f
253004	how long does it take for a horse to give birth	f
333000	how old baby smile	n
1047425	who played the wife in bernie mac show	f
1044679	who much is connie britton worth	f
912824	what type of horse is bojack horseman	n
869981	what kind of pickups does kirk hammett use	n
80051	can you take depo shot early	f
163681	does bbt drop before ovulation	f
999437	where is bre	n
927299	what year did william howard taft win the election	m
897638	what state is chesapeake shores filmed	n
212513	how deep is the average vaginaa aroused	f
1092091	benefits of theophylline	n
1083462	what does mafatu mean	n
906328	what to do for autistic meltdown	n
1040437	who is the governor of ny?	m
184935	famke janssen how tall	f
1010344	what year was demosthenes born	n
1066955	what is a suffragist	f
1048238	who plays lily potter	f
1002848	when was meta fuller born	n
1095767	how much is tiffany haddish worth	f
88522	causes of sudden ed	n
254844	how long does it take for you to be able to tell if your dog is pregnant	n
414107	is it normal to bleed after sex before my period	f
289882	how many months between the end of a dog's cycle and the next one	n
990635	who is george pullman	m
1047233	who played sirius black	n
25151	are strapless wedding dresses out of style	f
997911	where is saba	m
982347	where is eugene?	n
1033232	who is goddess of wisdom	f
1043030	who is zecora	f
1033024	who is galvatron	n
1101146	dog day afternoon cast	n
1087200	"""camella rodgers, """	f
1041670	who is the richest rapper	m
482163	procedure to move the baby in the womb	f
555580	what are bindis	n
588754	what causes hot flashes?	n
805295	what is the area inside the labia called	n
986380	who was rapper doc	m
214891	how did the chariot racing begin	n
1016496	define emasculate	n
1054896	who was max moon in wwe	m
1052317	who sings your my angel	n
637093	what does estrogen do?	n
1009876	what's a charlatan	n
1010651	what year did survivor record eye of the tiger?	n
618754	what did brian piccolo die from	n
334406	how old is betsy kling	f
957145	when was cinderella	f
1076268	what is a bikini surgery	n
301803	how much a 6 month baby sleep	n
1059460	who wrote winnie the pooh original	n
540722	was squeaky fromme released	f
1033156	what is the real name of master chief	m
1012816	what was gwendolyn brooks accomplishments	n
174846	don youngblood cause of death	m
287090	how many kids trump have	m
718575	what is ansel adams most famous photograph	m
1075196	what is a convent	n
205337	hormonal treatment for menopausal symptoms	n
664626	what group was ozzy osbourne in	m
1026235	who developed the atomic theory of matter? john dalton niels bohr marie curie ernest rutherford	m
369354	how to make newborn smile	n
879450	what movies are bruce willis in?	m
1079915	what genre is jane eyre	f
918454	what was hatshepsut known for	n
1046774	what is rupi kaur	f
1003120	when was bol bol born?	m
900586	what team does sergio romero play for	m
719009	what is apolonia	n
988502	who looked at a cork and named the cell	m
1101941	why was herbert hoover elected	m
947661	when does spiderman homecoming come out on disk	m
1058697	what is chica	f
1045772	what is statue of liberty holding in left h	n
1081669	what famous person would be an interesting conversationalist	n
49461	beatrice meaning	n
991804	where is roger wheeler buried	n
1031095	who is carlo of hollywood	n
215141	how did the government treat slaves during the huckleberry finn	n
254564	how long does it take for steroid shot for cough	n
988510	who kidnapped maewyn succat?	m
954970	when superman was born	m
989453	who is rexha	f
1004300	when does trump was born?	m
105429	cost of mammogram	n
1015422	what type of gorilla is harambe?	n
917816	what was aeneas weakness	n
986590	who was karna	n
666436	what happens the first time buck is beaten?	m
559740	what are hagen	n
989687	who is nipsey hussle dating	m
283891	how many french open did rod laver win	m
273118	how long was porfirio diaz president	m
1088735	weaning food dish	n
1033019	who is gadreel supernatural	m
730290	what is chlorophenylpiperazine found in	n
954596	when should i start tummy time	n
878660	what month did rosa parks and irene morgan go to court	f
772511	what is minimum wage for waitresses in florida	n
282088	how many delegates does Hillary need to win	f
1002476	where was hamilton buried	m
1053710	what is ice cube real full name	m
1006249	when did richard m nixon win the presidency	m
989030	where is nek from	n
356644	how to drop a flvs class	n
334458	how old is boa kwon	n
1048600	what is patricia cornwell's latest book	f
413804	is it harmful to smoke while breastfeeding	f
1047996	who plays gimli in the 'lord of the rings' film series?	m
1054033	who was fred macmurray married to	m
14375	age to stop using booster seat	n
1000391	where do memphis grizzlies play	n
1010111	what year was wegener born	m
991180	who is biz markie	m
1065339	what is a vixen?	n
1095129	how old is ybn	n
1054853	who was marki bey	f
969577	where did the hatfields and mccoys live	n
625863	what do vulvae mean	f
1086858	what are the rules of polyclitus	n
1083689	what does hola nene mean	n
644524	what does nymph mean	n
1039022	who is tertullian	m
1096366	how much did billy graham get paid a year	m
985619	who were the members of the jordanaires	m
636592	what does ecri institute stand for	n
988591	who is the voice of pete on mickey mouse	n
23167	are it works products safe during pregnancy	f
957394	when was disney world built	n
449957	meaning of the name lumi	n
1051613	what is malea	f
619820	what did the actor bill bixby die of?	m
985728	who were alvin york and eddie rickenbacker	n
1053409	who was beverly archer on the young & the restless	f
1086987	what are the laws for kid	n
928055	what year was no phun intended released	n
1036811	who is owner of miami dolphins?	n
1042512	who is tron	n
708609	what is aeschylus	m
213309	how did elizabeth pena died	f
215134	how did the goldberg variations get its name	m
658499	what ex oriole just died	m
1002869	when was mario puzo born	m
1083693	what does hester mean in german	f
1053786	who was dwight d. eisenhower	n
1054110	who was glenn headly	m
991821	who do oprah plays in wrinkle of time	f
1085000	what did martin luther king jr do?	m
140902	demontre as a name	m
198978	has lebron ever been in a dunk contest	n
1025460	who composed the rite of spring?	n
143682	did dale earnhardt die on impact	m
1026514	who did morgan freeman call out at sag awards	m
1043445	who made the aug	n
1000426	where is wyomissing	n
1084226	cause of hernia	n
400912	is a sibling dna test enough to prove paternity	n
335020	"""how old is george e. ross,  ph.d."""	m
740925	what is donkey kong	n
1040150	cougar definitions	n
1028866	what is vindication	n
633004	what does being born in september mean	n
1057159	what is danny masterson accused of	m
540302	was kermit on sesame street	n
536484	versace date of death	n
208830	how big is a newborn baby giraffe	n
565898	what are some things that nicolaus copernicus was best known for	m
1050059	who sang one day i'll fly away	n
1039829	who is the current ceo of amazon?	n
1076479	chodos what nationality	n
1084831	what do dog walkers get paid per hour?	n
994072	which layer of the uterus is most affected by the menstrual cycle	f
1023702	who are actors in doubt?	n
299911	how many weeks of leave does an employer have to offer for maternity leave	f
1035113	who is lari white?	f
555305	what are baby urial called	n
597976	what color is honey blonde on black hair	n
76362	can you charge half sick day for exempt employees	n
885470	what party did alan greenspan	m
652054	what does the name solo	n
985888	who was the necklace written by	n
1101075	dr matthew hummell npi number	m
725244	what is bonzi buddy	n
985942	who was the lead singer of ac/dc	n
599188	what comedy tv series is judd hirschfeld on	m
540532	was pence a popular governor	m
790811	what is reputed	n
871888	what lanes can gnar play	n
1097335	how many copies were sold of anne frank	f
989431	who is robert yummy sandifer	m
655172	what does willful nonsupport mean	n
1054145	who was h blackwell founded where	m
189306	foods that contain testosterone	n
433558	julian hough net worth	f
13441	age of anxiety poet	n
394858	inaya meaning	n
1031459	who is claribel?	f
538557	vulva definition	f
990697	who is finn hoffman	m
578015	what award did justin timberlake received for	m
1053785	who was dutch schaefer sent to rescue	m
1095930	how much iq did einstein	n
405517	is carla hall african american	f
48326	bad cramps side effects heavy bleeding	f
103675	cost of dog getting fixed	n
1027260	who does garrett jones play for	m
340831	how tall is curry	m
1051546	who sings ram truck commercial	n
869493	what kind of music did shabba ranks	m
1033192	who is giuseppe garibaldi	m
1034207	who is jelly	n
1100806	envie meaning	n
1044523	what is the average age of peak onset of symptoms of schizophrenia	n
214472	how did richard crenna die	m
1085161	what date did m*a*s*h henry blake die on the show?	m
1093088	meaning of cervix	f
1075871	what is a canine mammary tumor	n
1091869	bernie madoff's net worth	m
432501	iud cramps after insertion how long will they last	f
1059247	who wrote the song my way for frank sinatra	m
1027255	who does funky town	n
1100273	gheorghe muresan net worth	m
683137	what is a fibroid tissue wound	n
481786	princess love net worth	f
1049908	who sang i saw the sign	n
281949	how many deaths are caused by cancer	n
619634	what did reinhard heydrich do at the 1942 wannsee conference	m
1034389	who is joey fisher	f
1033467	who is hatori	n
1090139	tamara day age	f
1010172	what year was shaquille o'neal born	m
427781	is the womb and uterus the same	f
922427	what was the reward for booth	m
1038298	what is the hormone disorder that causes weight gain	n
594286	what century did thomas bradwardine live in	n
1032723	who is eugene on the steve harvey show	m
1025916	who created the telegraph and when	n
214243	how did nicolette larson die?	n
888120	what pres trump said about mccain	m
937537	when did bob crane die	m
281557	how many days of missed period your hcg will show up for a test	f
1039524	who is the cast of jessie	f
248206	how long do you have to play in the nfl to receive a pension	n
540664	was scarlett johansson married	f
1046610	who played elek cohen	n
633160	what does bill clinton eat	m
1033543	who is henry simmons simon	m
1022913	which was the first book published by the university of oklahoma press	n
987036	who was brer rabbit	n
971765	where do the pittsburgh pirates play	m
339952	how soon to bathe a puppy	n
990496	who is heather j	n
1095652	how much money does tom brady have	m
1084761	cast of reacher	n
280864	how many days before your period	f
1098095	how long does sperm can live	n
1024013	what nickname does cornelius vanderbilt	n
832221	what is the medical condition bph	n
425939	is the cervix part of the uterus	f
1047187	who played ruby sue on christmas vacation	n
850951	what is the theme of the story theodore boone the accused	n
1062822	why did marx believe that the industrial working class would rise up and overthrow capitalism?	m
1096602	how many teats does a rabbit have	n
152367	disease that causes non ovulation	f
1082717	what does the name elize mean	f
1101092	dr abid rasool orlando npi number	m
804241	what is the age a baby should sleep in a bedroom alone	n
1084949	cast of george lopez show	m
809499	what is the book the iron king about	m
1095011	how tall is jim parsons?	m
964590	when you have contraction does your stomach go harder	f
908654	what town is anne frank house in	f
538161	voice of winnie the pooh	m
810620	what is the character cortana from	n
439385	lesly meaning	n
540482	was nixon a democrat	m
1024301	what nationality is jagadish	n
1091784	peg plus cat voice of cat	n
282834	how many eggs does a leghorn chicken lay	f
95483	common chinese name xiao meaning	n
24099	are pap smears a test for cervical cancer	f
987378	who sings angel	n
972578	where does bill goldberg live	m
1035789	what is the most successful video game ever	n
1023626	who all is the singer pink dated	f
1090738	shipman killer doctor	m
1034645	who is jules trump	m
340010	how soon will a baby be head down to be born	f
988513	who is your favorite youtuber	n
83305	cast of bromance	m
956800	when was baby got back released	n
1099603	how deep is the virginal	n
1021319	what school is merle ambrose	n
1085046	what did blackmon mean by slavery by another name mean	m
989235	who is sara gilbert's wife	f
1099801	honorary degrees awarded to donald trump	m
470173	original what does eva mean	n
24594	are rain rubber boots called wellies	n
1092056	benefits of uva ursi leaf	n
887153	what planet did yoda come from	n
880098	what museum is dolly parton coat of many colors displayed	f
1086293	what cause a cat to lose its hair	n
1026633	who did the voice of dash parr	m
204002	hoda kotb how tall	f
193601	gazelle slang definition	n
68609	can i claim the standard deduction if my parents don't claim me as dependent	n
990472	who is howard	m
54086	birth control in arm side effects	n
14247	age to be in casino	n
1002311	when was virginia laydon born	f
202600	highest paid wwe wrestler	n
723967	what is bill gates is net worth	m
1048717	who plays the janitor in scrubs	n
1095387	how much vitamin c do you need in a day	n
986426	who was pierre coubertin	n
582791	what can you have to eat two days before a pet scan	f
920490	what was the first place that david livingstone discovered	m
947888	when does the belly harden during pregnancy	f
618904	what did edison have 1033	n
990748	who is exar kun	m
1040688	who is the king of lions in lion king	m
1086280	can rami malek sing	m
1086078	what causes slight nausea	n
1057434	who were the first president	n
1083973	what does deceitful mean	n
533948	us navy hair regulations	n
1036435	who is neal mcdonough	m
962284	when was the song teen angel released	f
1090848	scott niswonger how old	m
1100107	harry harlow effects	m
1004242	define spermarche	m
1002502	when was the marshall shooting	m
133366	definition of collaterals	n
1032722	who is eugene o'neill	m
290732	how many oscars does ron howard have?cccccccccccccccccccccccccccccccccccccc	m
989938	who is mao the chinese leader	m
824405	what is the headmaster	m
795522	what is shabes yiddish word	n
461433	name meaning liam	m
1027462	who does voices in moana	n
979757	where is charlotte knights field	f
1003574	where was the birthplace of the early italian renaissance?	n
1087765	what are aquaman s powers	m
12777	age babies start talking	n
540398	was martin luther king dc memorial made in china	m
1095884	how much is biggie worth	m
1002612	when was the complete persepolis published	n
988778	where is my pelvic area	n
958453	when was kennedy nominated	m
656168	what duggar is engaged	n
990503	who is hayes	n
141732	describe the antebellum reform movement period	n
1084979	cast of dr blake	m
1050144	who sang stand by me?	n
988000	who plays adam goldberg's girlfriend	f
1050558	who shot congresswoman giffords	f
1088807	"""was elazowa wola,  a polish state established by napoleon"""	m
90560	chaplin movie cast	m
1079689	what golf tournament is tony romo playing in	m
996447	where was henry t sampson born	m
1069805	what is a niro	n
1003119	where was pennsylvania founded	n
1010972	what year did chairman mao tse-tung die	m
1096614	how many surgeries has ben carson done	m
1086365	what can cause overnight soreness in breast?	f
1091394	price construction company	n
150043	different theories of gender development	n
617428	what definition has the name samara	n
1035886	who is mathias goeritz	m
633705	what does bv smell like	n
989146	who is steve harvey's ex wife	f
996223	where was sun tzu from	m
487077	relationship bond definition	n
573935	what are the steps of giving birth?	n
762566	what is jughead's hat called	n
992554	which vogue passed away	n
996421	where was lewis morris from	m
918036	what was cameron from wwe?	m
1002693	when was shooter jennings born	m
861897	what is vulvodynia	n
261724	how long has mariska hargitay been married	f
1052272	what is kotaku	n
978185	where is billy the kid statue	m
382565	how to tell if a heifer is pregnant	f
985949	where is korede bello from	n
1099235	how does fibroids affect your period	n
983332	where is germ cell ovarian cancer found	f
671365	what instrument did max roach play	m
70250	can identical twins be different sexes?	n
1089383	bundy aid reduction	n
989876	who is maynard	m
201797	hides meaning	n
417492	is masturbation scientifically healthy?	n
798679	what is spiff	n
1071804	what is a jes	n
1092449	most receiving tds in nfl history	m
1002616	when was the comic book character black panther created	n
906723	what to do on maternity leave	f
1011106	define mammary glands	f
1093313	loosie goosie meaning	n
1073380	why married couples should wear wedding rings	n
518028	the onset of menstruation is triggered by __________.	f
1003285	where was rod serling from	m
415177	is jon snow daenerys nephew	m
834173	what is the mra?	n
1048812	who plays trevor in a cowgirls story	m
1028420	who hit the first homerun in mlb	n
1054646	who was jrr tolkien	m
1053417	who was billy dunlap ?	m
1000677	where did che guevara go to medical school	m
1009343	which explorer was the first to circumnavigate the world?	m
645269	what does pcos stand for	n
1096997	how many kids does jim carrey have	m
1034474	who is john ramsey now married to	m
1089523	tom garrett age	m
1089784	the meaning of lord	n
1005730	when did tupac get murdered	m
669486	what hormones cause labor	f
209703	how big was the statue of zeus	n
1083872	what does estee mean	n
517758	the name carney	n
1087525	what are kimonos	f
992313	who are the sprouse twins	m
1095836	how much is kenny johnson worth	n
875197	what makes a vitamin prenatal	f
963590	when will basketball bracket be announced	n
335997	how old is michael sutton	n
